"ID","Set Date","Net","Set Time","Set Flow Rotor Count","Set 30 Seconds Count","Set Rotor Delta","Water Temperature on Set","Water Temperature on Pull","Pull Time","Pull Flow Rotor Count","Pull 30 sec Rotor Count","Pull Rotor Delta","Comments","Examined","Larvae Found","Cod Confirmed","Larvae Comments","Weather","cSettime","cPulltime","Soak Time","Pull Date","Source","Depth (m)","Total Rotor Delta","Delta per Hour","Average set and pull 30 sec delta","Av rotor if over whole soak time","Maccullochella larvae","Perca larvae","Cyprinus larvae","Other species","Location","SoakHours","OrigTotalRotor","YearOnly","Day of Year","CreatedDate","SiteName"
594,25/10/2012 0:00:00,"Drift net 8",30/12/1899 16:45:00,339230,339333,103,18.20,15.90,30/12/1899 9:37:00,368364,368369,5,,0,0,0,,"Sunny WIndy",25/10/2012 16:45:00,26/10/2012 9:37:00,30/12/1899 16:52:00,26/10/2012 0:00:00,"Datasheet",0.90,29139.00,1821.18,54.00,109295.99,0,,,,2,16.86,29139,2012,299,,"Lanyon"
595,25/10/2012 0:00:00,"Eel net",30/12/1899 16:30:00,,,,18.20,15.90,30/12/1899 9:45:00,,,,,0,0,0,,"Sunny WIndy",25/10/2012 16:30:00,26/10/2012 9:45:00,30/12/1899 17:15:00,26/10/2012 0:00:00,"Datasheet",1.20,,,,,0,,,,2,17.25,,2012,299,,"Lanyon"
596,24/10/2012 0:00:00,"Drift net 4",30/12/1899 16:41:00,458302,458809,507,17.70,15.20,30/12/1899 9:34:00,508921,508956,35,,0,0,0,,"Sunny",24/10/2012 16:41:00,25/10/2012 9:34:00,30/12/1899 16:53:00,25/10/2012 0:00:00,"Datasheet",0.90,50654.00,3165.87,271.00,549045.99,0,,,,1,16.88,50654,2012,298,,"Tharwa Sandwash"
597,24/10/2012 0:00:00,"Drift net 8",30/12/1899 16:43:00,307856,308327,471,17.70,15.20,30/12/1899 9:36:00,339136,339160,24,,0,0,0,,"Sunny",24/10/2012 16:43:00,25/10/2012 9:36:00,30/12/1899 16:53:00,25/10/2012 0:00:00,"Datasheet",1.00,31304.00,1956.50,247.50,501435.00,0,,,,1,16.88,31304,2012,298,,"Tharwa Sandwash"
598,24/10/2012 0:00:00,"Eel net",30/12/1899 16:35:00,,,,17.70,15.20,30/12/1899 9:47:00,,,,,0,0,0,,"Sunny",24/10/2012 16:35:00,25/10/2012 9:47:00,30/12/1899 17:12:00,25/10/2012 0:00:00,"Datasheet",0.95,,,,,0,,,,1,17.20,,2012,298,,"Tharwa Sandwash"
599,23/10/2012 0:00:00,"Drift net 4",30/12/1899 16:30:00,394897,395573,676,,,30/12/1899 9:25:00,458236,458258,22,,0,0,0,,"Sunny",23/10/2012 16:30:00,24/10/2012 9:25:00,30/12/1899 16:55:00,24/10/2012 0:00:00,"Datasheet",1.80,63361.00,3960.06,349.00,708469.99,0,,,,6,16.91,63361,2012,297,,"Nerreman"
600,23/10/2012 0:00:00,"Drift net 8",30/12/1899 16:33:00,274347,274997,650,,,30/12/1899 9:23:00,307765,307822,57,,0,0,0,,"Sunny",23/10/2012 16:33:00,24/10/2012 9:23:00,30/12/1899 16:50:00,24/10/2012 0:00:00,"Datasheet",1.80,33475.00,2092.18,353.50,714070.00,0,,,,6,16.83,33475,2012,297,,"Nerreman"
601,23/10/2012 0:00:00,"Eel net",30/12/1899 16:23:00,,,,,,30/12/1899 9:30:00,,,,,0,0,0,,"Sunny",23/10/2012 16:23:00,24/10/2012 9:30:00,30/12/1899 17:07:00,24/10/2012 0:00:00,"Datasheet`",1.40,,,,,0,,,,6,17.11,,2012,297,,"Nerreman"
602,22/10/2012 0:00:00,"Drift net 4",30/12/1899 16:55:00,257405,258113,708,,,30/12/1899 9:45:00,394759,394833,74,,0,0,0,,"Sunny Windy",22/10/2012 16:55:00,23/10/2012 9:45:00,30/12/1899 16:50:00,23/10/2012 0:00:00,"Datasheet",2.40,137428.00,8589.25,391.00,789820.00,0,,,,5,16.83,137428,2012,296,,"Bullen Range"
603,22/10/2012 0:00:00,"Drift net 8",30/12/1899 16:52:00,159661,160201,540,,,30/12/1899 9:47:00,274208,274270,62,,0,0,0,,"Sunny Windy",22/10/2012 16:52:00,23/10/2012 9:47:00,30/12/1899 16:55:00,23/10/2012 0:00:00,"Datasheet",2.20,114609.00,7163.06,301.00,611029.99,0,,,,5,16.91,114609,2012,296,,"Bullen Range"
604,22/10/2012 0:00:00,"Eel net",30/12/1899 16:47:00,,,,,,30/12/1899 10:04:00,,,,,0,0,0,,"Sunny Windy",22/10/2012 16:47:00,23/10/2012 10:04:00,30/12/1899 17:17:00,23/10/2012 0:00:00,"Datasheet",1.45,,,,,0,,,,5,17.28,,2012,296,,"Bullen Range"
605,18/10/2012 0:00:00,"Drift net 4",30/12/1899 17:00:00,92565,93338,773,,,30/12/1899 9:08:00,257226,257368,142,,0,0,0,,"Sunny",18/10/2012 17:00:00,19/10/2012 9:08:00,30/12/1899 16:08:00,19/10/2012 0:00:00,"Datasheet",2.50,164803.00,10300.18,457.50,885720.00,0,,,,4,16.13,164803,2012,292,,"Kambah Pool"
606,18/10/2012 0:00:00,"Drift net 8",30/12/1899 16:58:00,97237,97793,556,,,30/12/1899 9:06:00,159605,159623,18,"Rotor may not be spinning properly",0,0,0,,"Sunny",18/10/2012 16:58:00,19/10/2012 9:06:00,30/12/1899 16:08:00,19/10/2012 0:00:00,"Datasheet",3.90,62386.00,3899.12,287.00,555632.00,0,,,,4,16.13,62386,2012,292,,"Kambah Pool"
607,18/10/2012 0:00:00,"Eel net",30/12/1899 16:45:00,,,,,,30/12/1899 9:29:00,,,,,0,0,0,,"Sunny",18/10/2012 16:45:00,19/10/2012 9:29:00,30/12/1899 16:44:00,19/10/2012 0:00:00,"Datasheet",2.00,,,,,0,,,,4,16.73,,2012,292,,"Kambah Pool"
608,17/10/2012 0:00:00,"Drift net 4",30/12/1899 17:02:00,633527,634551,1024,,,30/12/1899 9:32:00,1092329,1092414,85,"CHECK",0,0,0,,"Sunny",17/10/2012 17:02:00,18/10/2012 9:32:00,30/12/1899 16:30:00,18/10/2012 0:00:00,"Datasheet",1.90,458887.00,28680.43,554.50,1097910.00,0,,,,3,16.50,458887,2012,291,,"Murramore"
609,17/10/2012 0:00:00,"Drift net 8",30/12/1899 17:06:00,868289,869370,1081,,,30/12/1899 9:30:00,1095890,1096259,369,"CHECK",0,0,0,,"Sunny",17/10/2012 17:06:00,18/10/2012 9:30:00,30/12/1899 16:24:00,18/10/2012 0:00:00,"Datasheet",1.60,227970.00,14248.12,725.00,1426800.00,0,,,,3,16.40,227970,2012,291,,"Murramore"
611,16/10/2012 0:00:00,"Drift net 4",30/12/1899 17:03:00,499105,499891,786,,,30/12/1899 9:24:00,631050,631464,414,,0,0,0,,"Sunny Windy",16/10/2012 17:03:00,17/10/2012 9:24:00,30/12/1899 16:21:00,17/10/2012 0:00:00,"Datasheet",3.10,132359.00,8272.43,600.00,1177200.00,0,,,,2,16.35,132359,2012,290,,"Lanyon"
612,16/10/2012 0:00:00,"Drift net 8",30/12/1899 17:09:00,728287,729260,973,,,30/12/1899 9:26:00,867989,868243,254,,0,0,0,,"Sunny Windy",16/10/2012 17:09:00,17/10/2012 9:26:00,30/12/1899 16:17:00,17/10/2012 0:00:00,"Datasheet",2.00,139956.00,8747.25,613.50,1198778.99,0,,,,2,16.28,139956,2012,290,,"Lanyon"
614,15/10/2012 0:00:00,"Drift net 7",30/12/1899 17:10:00,566947,567822,875,,13.00,30/12/1899 9:32:00,1498759,1498835,76,"CHECK",0,0,0,,"Sunny Windy",15/10/2012 17:10:00,16/10/2012 9:32:00,30/12/1899 16:22:00,16/10/2012 0:00:00,"Datasheet",2.20,931888.00,58243.00,475.50,933881.99,0,,,,1,16.36,931888,2012,289,,"Tharwa Sandwash"
615,15/10/2012 0:00:00,"Drift net 4",30/12/1899 17:15:00,439508,440220,712,,13.00,30/12/1899 9:33:00,728225,728235,10,,0,0,0,,"Sunny Windy",15/10/2012 17:15:00,16/10/2012 9:33:00,30/12/1899 16:18:00,16/10/2012 0:00:00,"Datasheet",1.80,288727.00,18045.43,361.00,706116.00,0,,,,1,16.30,288727,2012,289,,"Tharwa Sandwash"
617,11/10/2012 0:00:00,"Drift net 4",30/12/1899 16:40:00,228134,228906,772,,,30/12/1899 8:30:00,,439464,,,0,0,0,,"Overcast Rainy",11/10/2012 16:40:00,12/10/2012 8:30:00,30/12/1899 15:50:00,12/10/2012 0:00:00,"Datasheet",2.20,211330.00,14088.66,,,0,,,,6,15.83,211330,2012,285,,"Nerreman"
618,11/10/2012 0:00:00,"Drift net 5",30/12/1899 16:40:00,457936,458791,855,,,30/12/1899 8:30:00,,566844,,,0,0,0,,"Overcast Rainy",11/10/2012 16:40:00,12/10/2012 8:30:00,30/12/1899 15:50:00,12/10/2012 0:00:00,"Datasheet",2.10,108908.00,7260.53,,,0,,,,6,15.83,108908,2012,285,,"Nerreman"
619,11/10/2012 0:00:00,"Eel net",30/12/1899 16:18:00,,,,,,30/12/1899 8:30:00,,,,,0,0,0,,"Overcast Rainy",11/10/2012 16:18:00,12/10/2012 8:30:00,30/12/1899 16:12:00,12/10/2012 0:00:00,"Datasheet",1.90,,,,,0,,,,6,16.19,,2012,285,,"Nerreman"
620,10/10/2012 0:00:00,"Drift net 4",30/12/1899 17:06:00,76297,76763,466,,,30/12/1899 10:10:00,227960,228112,152,"No reducing jar - flow came up overnight",0,0,0,,"Sunny Windy",10/10/2012 17:06:00,11/10/2012 10:10:00,30/12/1899 17:04:00,11/10/2012 0:00:00,"Datasheet",1.00,151815.00,8930.29,309.00,632831.99,0,,,,5,17.06,151815,2012,284,,"Bullen Range"
621,10/10/2012 0:00:00,"Drift net 5",30/12/1899 17:04:00,410507,411315,808,,,30/12/1899 10:13:00,457840,457877,37,,0,0,0,,"Sunny Windy",10/10/2012 17:04:00,11/10/2012 10:13:00,30/12/1899 17:09:00,11/10/2012 0:00:00,"Datasheet",1.00,47370.00,2786.47,422.50,869505.00,0,,,,5,17.15,47370,2012,284,,"Bullen Range"
622,10/10/2012 0:00:00,"Eel net",30/12/1899 16:45:00,,,,,,30/12/1899 10:20:00,,,,"High flow",0,0,0,,"Sunny Windy",10/10/2012 16:45:00,11/10/2012 10:20:00,30/12/1899 17:35:00,11/10/2012 0:00:00,"Datasheet",1.55,,,,,0,,,,5,17.58,,2012,284,,"Bullen Range"
623,9/10/2012 0:00:00,"Drift net 4",30/12/1899 17:10:00,776869,777784,915,,,30/12/1899 9:20:00,1075965,1076076,111,"CHECK",0,0,0,,,9/10/2012 17:10:00,10/10/2012 9:20:00,30/12/1899 16:10:00,10/10/2012 0:00:00,"Datasheet",0.70,299207.00,18700.43,513.00,995219.99,0,,,,4,16.16,299207,2012,283,,"Kambah Pool"
624,9/10/2012 0:00:00,"Drift net 5",30/12/1899 17:14:00,300390,301060,670,,,30/12/1899 9:16:00,410297,410470,173,,0,0,0,,,9/10/2012 17:14:00,10/10/2012 9:16:00,30/12/1899 16:02:00,10/10/2012 0:00:00,"Datasheet",0.60,110080.00,6880.00,421.50,810966.00,0,,,,4,16.03,110080,2012,283,,"Kambah Pool"
625,9/10/2012 0:00:00,"Eel net",30/12/1899 16:45:00,,,,,,30/12/1899 9:40:00,,,,,0,0,0,,,9/10/2012 16:45:00,10/10/2012 9:40:00,30/12/1899 16:55:00,10/10/2012 0:00:00,"Datasheet",1.85,,,,,0,,,,4,16.91,,2012,283,,"Kambah Pool"
626,4/10/2012 0:00:00,"Drift net 5",30/12/1899 16:38:00,965173,966422,1249,,,30/12/1899 10:18:00,,1300303,,"CHECK",0,0,0,,"Sunny Windy",4/10/2012 16:38:00,5/10/2012 10:18:00,30/12/1899 17:40:00,5/10/2012 0:00:00,"Datasheet",1.30,335130.00,19713.52,,,0,,,,3,17.66,335130,2012,278,,"Murramore"
627,4/10/2012 0:00:00,"Drift net 4",30/12/1899 16:49:00,509776,510781,1005,,,30/12/1899 10:16:00,776747,776808,61,,0,0,0,,"Sunny Windy",4/10/2012 16:49:00,5/10/2012 10:16:00,30/12/1899 17:27:00,5/10/2012 0:00:00,"Datasheet",1.30,267032.00,15707.76,533.00,1116101.99,0,,,,3,17.44,267032,2012,278,,"Murramore"
655,24/10/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,24/10/2011 17:30:00,25/10/2011 10:00:00,30/12/1899 16:30:00,25/10/2011 0:00:00,,,,,,,0,,,,1,16.50,,2011,297,,"Tharwa Sandwash"
656,24/10/2011 0:00:00,"Drift net 2",30/12/1899 18:00:00,791528,,,,,30/12/1899 9:30:00,,797971,,"6443",0,0,0,,,24/10/2011 18:00:00,25/10/2011 9:30:00,30/12/1899 15:30:00,25/10/2011 0:00:00,,,6443.00,429.53,,,0,,,,1,15.50,6443,2011,297,,"Tharwa Sandwash"
657,24/10/2011 0:00:00,"Drift net 3",30/12/1899 18:00:00,349924,,,,,30/12/1899 9:30:00,,359996,,"10072",0,0,0,,,24/10/2011 18:00:00,25/10/2011 9:30:00,30/12/1899 15:30:00,25/10/2011 0:00:00,,,10072.00,671.46,,,0,,,,1,15.50,10072,2011,297,,"Tharwa Sandwash"
658,25/10/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 9:30:00,,,,,0,0,0,,,25/10/2011 17:30:00,26/10/2011 9:30:00,30/12/1899 16:00:00,26/10/2011 0:00:00,,,,,,,0,,,,2,16.00,,2011,298,,"Lanyon"
659,25/10/2011 0:00:00,"Drift net 2",30/12/1899 18:00:00,360059,,,,,30/12/1899 9:00:00,,592279,,"232220",0,0,0,,,25/10/2011 18:00:00,26/10/2011 9:00:00,30/12/1899 15:00:00,26/10/2011 0:00:00,,,232220.00,15481.33,,,0,,,,2,15.00,232220,2011,298,,"Lanyon"
660,25/10/2011 0:00:00,"Drift net 3",30/12/1899 18:00:00,798003,,,,,30/12/1899 9:00:00,,867673,,"69670",0,0,0,,,25/10/2011 18:00:00,26/10/2011 9:00:00,30/12/1899 15:00:00,26/10/2011 0:00:00,,,69670.00,4644.66,,,0,,,,2,15.00,69670,2011,298,,"Lanyon"
661,26/10/2011 0:00:00,"Eel net",30/12/1899 18:00:00,,,,,,30/12/1899 9:30:00,,,,,0,0,0,,,26/10/2011 18:00:00,27/10/2011 9:30:00,30/12/1899 15:30:00,27/10/2011 0:00:00,,,,,,,0,,,,3,15.50,,2011,299,,"Murramore"
662,26/10/2011 0:00:00,"Drift net 2",30/12/1899 18:00:00,592501,,,,,30/12/1899 9:00:00,,738644,,"146143",0,0,0,,,26/10/2011 18:00:00,27/10/2011 9:00:00,30/12/1899 15:00:00,27/10/2011 0:00:00,,,146143.00,9742.86,,,0,,,,3,15.00,146143,2011,299,,"Murramore"
663,26/10/2011 0:00:00,"Drift net 3",30/12/1899 18:00:00,867747,,,,,30/12/1899 9:00:00,,1094007,,"226259",0,0,0,,,26/10/2011 18:00:00,27/10/2011 9:00:00,30/12/1899 15:00:00,27/10/2011 0:00:00,,,226260.00,15084.00,,,0,,,,3,15.00,-773740,2011,299,,"Murramore"
664,27/10/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 9:30:00,,,,,0,0,0,,,27/10/2011 17:30:00,28/10/2011 9:30:00,30/12/1899 16:00:00,28/10/2011 0:00:00,,,,,,,0,,,,4,16.00,,2011,300,,"Kambah Pool"
665,27/10/2011 0:00:00,"Drift net 2",30/12/1899 17:30:00,94018,,,,,30/12/1899 9:00:00,,190456,,"96438",0,0,0,,,27/10/2011 17:30:00,28/10/2011 9:00:00,30/12/1899 15:30:00,28/10/2011 0:00:00,,,96438.00,6429.20,,,0,1,,,4,15.50,96438,2011,300,,"Kambah Pool"
666,27/10/2011 0:00:00,"Drift net 3",30/12/1899 17:30:00,738773,,,,,30/12/1899 9:00:00,,906015,,"167242",0,0,0,,,27/10/2011 17:30:00,28/10/2011 9:00:00,30/12/1899 15:30:00,28/10/2011 0:00:00,,,167242.00,11149.46,,,0,11,,,4,15.50,167242,2011,300,,"Kambah Pool"
667,1/11/2011 0:00:00,"Eel net",30/12/1899 17:00:00,,,,,,30/12/1899 10:00:00,,,,"check date for this entry",0,0,0,,,1/11/2011 17:00:00,2/11/2011 10:00:00,30/12/1899 17:00:00,2/11/2011 0:00:00,,,,,,,0,3,,,5,16.99,,2011,305,,"Bullen Range"
668,1/11/2011 0:00:00,"Drift net 1",30/12/1899 17:30:00,906243,,,,,30/12/1899 9:30:00,,1051968,,"145724",0,0,0,,,1/11/2011 17:30:00,2/11/2011 9:30:00,30/12/1899 16:00:00,2/11/2011 0:00:00,,,145725.00,9107.81,,,0,,,,5,16.00,-854275,2011,305,,"Bullen Range"
669,1/11/2011 0:00:00,"Drift net 3",30/12/1899 17:30:00,190516,,,,,30/12/1899 9:30:00,,281517,,"91001",0,0,0,,,1/11/2011 17:30:00,2/11/2011 9:30:00,30/12/1899 16:00:00,2/11/2011 0:00:00,,,91001.00,5687.56,,,0,,,,5,16.00,91001,2011,305,,"Bullen Range"
670,2/11/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,2/11/2011 17:30:00,3/11/2011 10:00:00,30/12/1899 16:30:00,3/11/2011 0:00:00,,,,,,,0,,,,6,16.50,,2011,306,,"Nerreman"
671,2/11/2011 0:00:00,"Drift net 1",30/12/1899 18:00:00,52106,,,,,30/12/1899 9:30:00,,219551,,"167445",0,0,0,,,2/11/2011 18:00:00,3/11/2011 9:30:00,30/12/1899 15:30:00,3/11/2011 0:00:00,,,167445.00,11163.00,,,0,,,,6,15.50,167445,2011,306,,"Nerreman"
672,2/11/2011 0:00:00,"Drift net 3",30/12/1899 18:00:00,281593,,,,,30/12/1899 9:30:00,,548794,,"267201",0,0,0,,,2/11/2011 18:00:00,3/11/2011 9:30:00,30/12/1899 15:30:00,3/11/2011 0:00:00,,,267201.00,17813.40,,,0,1,,,6,15.50,267201,2011,306,,"Nerreman"
673,3/11/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,3/11/2011 17:30:00,4/11/2011 10:00:00,30/12/1899 16:30:00,4/11/2011 0:00:00,,,,,,,0,,,,1,16.50,,2011,307,,"Tharwa Sandwash"
674,3/11/2011 0:00:00,"Drift net 1",30/12/1899 18:00:00,219631,,,,,30/12/1899 9:30:00,,225998,,"6367",0,0,0,,,3/11/2011 18:00:00,4/11/2011 9:30:00,30/12/1899 15:30:00,4/11/2011 0:00:00,,,6367.00,424.46,,,0,,,,1,15.50,6367,2011,307,,"Tharwa Sandwash"
675,3/11/2011 0:00:00,"Drift net 3",30/12/1899 18:00:00,548966,,,,,30/12/1899 9:30:00,,726696,,"177730",0,0,0,,,3/11/2011 18:00:00,4/11/2011 9:30:00,30/12/1899 15:30:00,4/11/2011 0:00:00,,,177730.00,11848.66,,,0,,,,1,15.50,177730,2011,307,,"Tharwa Sandwash"
676,7/11/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,7/11/2011 17:30:00,8/11/2011 10:00:00,30/12/1899 16:30:00,8/11/2011 0:00:00,,,,,,,3,,,,2,16.50,,2011,311,,"Lanyon"
677,7/11/2011 0:00:00,"Drift net 1",30/12/1899 18:00:00,225996,,,,,30/12/1899 9:30:00,,229999,,"4003",0,0,0,,,7/11/2011 18:00:00,8/11/2011 9:30:00,30/12/1899 15:30:00,8/11/2011 0:00:00,,,4003.00,266.86,,,1,,,,2,15.50,4003,2011,311,,"Lanyon"
678,7/11/2011 0:00:00,"Drift net 3",30/12/1899 18:00:00,726728,,,,,30/12/1899 9:30:00,,754958,,"28230",0,0,0,,,7/11/2011 18:00:00,8/11/2011 9:30:00,30/12/1899 15:30:00,8/11/2011 0:00:00,,,28230.00,1882.00,,,0,,,,2,15.50,28230,2011,311,,"Lanyon"
679,8/11/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 9:30:00,,,,,0,0,0,,,8/11/2011 17:30:00,9/11/2011 9:30:00,30/12/1899 16:00:00,9/11/2011 0:00:00,,,,,,,0,,,,3,16.00,,2011,312,,"Murramore"
680,8/11/2011 0:00:00,"Drift net 1",30/12/1899 18:00:00,230103,,,,,30/12/1899 10:00:00,,443028,,"212925",0,0,0,,,8/11/2011 18:00:00,9/11/2011 10:00:00,30/12/1899 16:00:00,9/11/2011 0:00:00,,,212925.00,13307.81,,,0,,,,3,15.99,212925,2011,312,,"Murramore"
681,8/11/2011 0:00:00,"Drift net 3",30/12/1899 18:00:00,754978,,,,,30/12/1899 10:00:00,,1001528,,"246549",0,0,0,,,8/11/2011 18:00:00,9/11/2011 10:00:00,30/12/1899 16:00:00,9/11/2011 0:00:00,,,246550.00,15409.37,,,2,,,,3,15.99,-753450,2011,312,,"Murramore"
682,9/11/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,9/11/2011 17:30:00,10/11/2011 10:00:00,30/12/1899 16:30:00,10/11/2011 0:00:00,,,,,,,5,,2,,4,16.50,,2011,313,,"Kambah Pool"
683,9/11/2011 0:00:00,"Drift net 4",30/12/1899 18:00:00,1612,,,,,30/12/1899 9:00:00,,508032,,"506420",0,1,0,,,9/11/2011 18:00:00,10/11/2011 9:00:00,30/12/1899 15:00:00,10/11/2011 0:00:00,,,506420.00,33761.33,,,401,,,,4,15.00,506420,2011,313,,"Kambah Pool"
684,9/11/2011 0:00:00,"Drift net 5",30/12/1899 18:00:00,443151,,,,,30/12/1899 9:00:00,,454508,,"11357",0,0,0,,,9/11/2011 18:00:00,10/11/2011 9:00:00,30/12/1899 15:00:00,10/11/2011 0:00:00,,,11357.00,757.13,,,73,,2,,4,15.00,11357,2011,313,,"Kambah Pool"
685,10/11/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,10/11/2011 17:30:00,11/11/2011 10:00:00,30/12/1899 16:30:00,11/11/2011 0:00:00,,,,,,,27,,,,5,16.50,,2011,314,,"Bullen Range"
686,10/11/2011 0:00:00,"Drift net 4",30/12/1899 18:00:00,508071,,,,,30/12/1899 9:30:00,,659758,,"151687",0,0,0,,,10/11/2011 18:00:00,11/11/2011 9:30:00,30/12/1899 15:30:00,11/11/2011 0:00:00,,,151687.00,10112.46,,,2,,,,5,15.50,151687,2011,314,,"Bullen Range"
687,10/11/2011 0:00:00,"Drift net 5",30/12/1899 18:00:00,454594,,,,,30/12/1899 9:30:00,,623092,,"168498",0,0,0,,,10/11/2011 18:00:00,11/11/2011 9:30:00,30/12/1899 15:30:00,11/11/2011 0:00:00,,,168498.00,11233.20,,,5,,,,5,15.50,168498,2011,314,,"Bullen Range"
688,15/11/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 9:30:00,,,,,0,0,0,,,15/11/2011 17:30:00,16/11/2011 9:30:00,30/12/1899 16:00:00,16/11/2011 0:00:00,,,,,,,3,,,,6,16.00,,2011,319,,"Nerreman"
689,15/11/2011 0:00:00,"Drift net 4",30/12/1899 17:30:00,659828,,,,,30/12/1899 9:00:00,,750279,,"90451",0,0,0,,,15/11/2011 17:30:00,16/11/2011 9:00:00,30/12/1899 15:30:00,16/11/2011 0:00:00,,,90451.00,6030.06,,,0,,,,6,15.50,90451,2011,319,,"Nerreman"
690,15/11/2011 0:00:00,"Drift net 5",30/12/1899 17:30:00,623145,,,,,30/12/1899 9:00:00,,679720,,"56575",0,0,0,,,15/11/2011 17:30:00,16/11/2011 9:00:00,30/12/1899 15:30:00,16/11/2011 0:00:00,,,56575.00,3771.66,,,0,,,,6,15.50,56575,2011,319,,"Nerreman"
691,16/11/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,16/11/2011 17:30:00,17/11/2011 10:00:00,30/12/1899 16:30:00,17/11/2011 0:00:00,,,,,,,96,,3,,1,16.50,,2011,320,,"Tharwa Sandwash"
692,16/11/2011 0:00:00,"Drift net 4",30/12/1899 18:00:00,750357,,,,,30/12/1899 9:30:00,,1666487,,"916129",0,0,0,,,16/11/2011 18:00:00,17/11/2011 9:30:00,30/12/1899 15:30:00,17/11/2011 0:00:00,,,916130.00,61075.33,,,118,,,,1,15.50,-83870,2011,320,,"Tharwa Sandwash"
693,16/11/2011 0:00:00,"Drift net 5",30/12/1899 18:00:00,679738,,,,,30/12/1899 9:30:00,,1099996,,"420257",0,0,0,,,16/11/2011 18:00:00,17/11/2011 9:30:00,30/12/1899 15:30:00,17/11/2011 0:00:00,,,420258.00,28017.20,,,71,,1,,1,15.50,-579742,2011,320,,"Tharwa Sandwash"
694,17/11/2011 0:00:00,"Eel net",30/12/1899 17:30:00,,,,,,30/12/1899 10:00:00,,,,,0,0,0,,,17/11/2011 17:30:00,18/11/2011 10:00:00,30/12/1899 16:30:00,18/11/2011 0:00:00,,,,,,,42,,14,,2,16.50,,2011,321,,"Lanyon"
695,17/11/2011 0:00:00,"Drift net 4",30/12/1899 18:00:00,666492,,,,,30/12/1899 9:30:00,,1234908,,"568415",0,0,0,,,17/11/2011 18:00:00,18/11/2011 9:30:00,30/12/1899 15:30:00,18/11/2011 0:00:00,,,568416.00,37894.40,,,33,,1,,2,15.50,-431584,2011,321,,"Lanyon"
696,17/11/2011 0:00:00,"Drift net 5",30/12/1899 18:00:00,100060,,,,,30/12/1899 9:30:00,,399997,,"299937",0,0,0,,,17/11/2011 18:00:00,18/11/2011 9:30:00,30/12/1899 15:30:00,18/11/2011 0:00:00,,,299937.00,19995.80,,,25,,2,,2,15.50,299937,2011,321,,"Lanyon"
697,22/11/2011 0:00:00,"Eel net",30/12/1899 17:00:00,,,,,,30/12/1899 9:30:00,,,,,0,0,0,,,22/11/2011 17:00:00,23/11/2011 9:30:00,30/12/1899 16:30:00,23/11/2011 0:00:00,,,,,,,2,,2,,3,16.50,,2011,326,,"Murramore"
698,22/11/2011 0:00:00,"Drift net 4",30/12/1899 17:30:00,234928,,,,,30/12/1899 9:30:00,,762773,,"527845",0,0,0,,,22/11/2011 17:30:00,23/11/2011 9:30:00,30/12/1899 16:00:00,23/11/2011 0:00:00,,,527845.00,32990.31,,,0,,,,3,16.00,527845,2011,326,,"Murramore"
699,22/11/2011 0:00:00,"Drift net 5",30/12/1899 17:30:00,400041,,,,,30/12/1899 9:30:00,,1253394,,"853352",0,0,0,,,22/11/2011 17:30:00,23/11/2011 9:30:00,30/12/1899 16:00:00,23/11/2011 0:00:00,,,853353.00,53334.56,,,5,,,,3,16.00,-146647,2011,326,,"Murramore"
700,23/11/2011 0:00:00,"Eel net",30/12/1899 17:00:00,,,,,,30/12/1899 9:30:00,,,,,0,0,0,,,23/11/2011 17:00:00,24/11/2011 9:30:00,30/12/1899 16:30:00,24/11/2011 0:00:00,,,,,,,0,1,,,4,16.50,,2011,327,,"Kambah Pool"
701,23/11/2011 0:00:00,"Drift net 4",30/12/1899 17:30:00,762776,,,,,30/12/1899 9:30:00,,1137269,,"374492",0,0,0,,,23/11/2011 17:30:00,24/11/2011 9:30:00,30/12/1899 16:00:00,24/11/2011 0:00:00,,,374493.00,23405.81,,,2,1,,,4,16.00,-625507,2011,327,,"Kambah Pool"
702,23/11/2011 0:00:00,"Drift net 5",30/12/1899 17:30:00,253483,,,,,30/12/1899 9:30:00,,990005,,"736522",0,0,0,,,23/11/2011 17:30:00,24/11/2011 9:30:00,30/12/1899 16:00:00,24/11/2011 0:00:00,,,736522.00,46032.62,,,2,6,,,4,16.00,736522,2011,327,,"Kambah Pool"
